"TIME","GEO","DECISION","CITIZEN","UNIT","Value"
"2007M08","Spain","Geneva Convention status","Total","Person","25"
"2007M08","France","Geneva Convention status","Total","Person",":"
"2007M08","Italy","Geneva Convention status","Total","Person",":"
"2007M08","Cyprus","Geneva Convention status","Total","Person","0"
"2007M08","Latvia","Geneva Convention status","Total","Person","5"
"2007M08","Lithuania","Geneva Convention status","Total","Person","0"
"2007M08","Luxembourg","Geneva Convention status","Total","Person","15"
"2007M08","Hungary","Geneva Convention status","Total","Person","15"
"2007M08","Malta","Geneva Convention status","Total","Person","0"
"2007M08","Netherlands","Geneva Convention status","Total","Person",":"
"2007M08","Austria","Geneva Convention status","Total","Person","420"
"2007M08","Poland","Geneva Convention status","Total","Person","5"
"2007M08","Portugal","Geneva Convention status","Total","Person","0"
"2007M08","Romania","Geneva Convention status","Total","Person","20"
"2007M08","Slovenia","Geneva Convention status","Total","Person","0"
"2007M08","Slovakia","Geneva Convention status","Total","Person","0"
"2007M08","Finland","Geneva Convention status","Total","Person","5"
"2007M08","Sweden","Geneva Convention status","Total","Person","50"
"2007M08","United Kingdom","Geneva Convention status","Total","Person","405"
"2007M08","Norway","Geneva Convention status","Total","Person",":"
"2007M09","Belgium","Geneva Convention status","Total","Person","165"
"2007M09","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M09","Czech Republic","Geneva Convention status","Total","Person","5"
"2007M09","Denmark","Geneva Convention status","Total","Person","5"
"2007M09","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","1,365"
"2007M09","Estonia","Geneva Convention status","Total","Person","0"
"2007M09","Ireland","Geneva Convention status","Total","Person","35"
"2007M09","Greece","Geneva Convention status","Total","Person","5"
"2007M09","Spain","Geneva Convention status","Total","Person","0"
"2007M09","France","Geneva Convention status","Total","Person",":"
"2007M09","Italy","Geneva Convention status","Total","Person",":"
"2007M09","Cyprus","Geneva Convention status","Total","Person","0"
"2007M09","Latvia","Geneva Convention status","Total","Person","0"
"2007M09","Lithuania","Geneva Convention status","Total","Person","0"
"2007M09","Luxembourg","Geneva Convention status","Total","Person","15"
"2007M09","Hungary","Geneva Convention status","Total","Person","5"
"2007M09","Malta","Geneva Convention status","Total","Person","0"
"2007M09","Netherlands","Geneva Convention status","Total","Person",":"
"2007M09","Austria","Geneva Convention status","Total","Person","370"
"2007M09","Poland","Geneva Convention status","Total","Person","5"
"2007M09","Portugal","Geneva Convention status","Total","Person","5"
"2007M09","Romania","Geneva Convention status","Total","Person","15"
"2007M09","Slovenia","Geneva Convention status","Total","Person","0"
"2007M09","Slovakia","Geneva Convention status","Total","Person","0"
"2007M09","Finland","Geneva Convention status","Total","Person","5"
"2007M09","Sweden","Geneva Convention status","Total","Person","80"
"2007M09","United Kingdom","Geneva Convention status","Total","Person","390"
"2007M09","Norway","Geneva Convention status","Total","Person",":"
"2007M10","Belgium","Geneva Convention status","Total","Person","180"
"2007M10","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M10","Czech Republic","Geneva Convention status","Total","Person","0"
"2007M10","Denmark","Geneva Convention status","Total","Person","5"
"2007M10","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","805"
"2007M10","Estonia","Geneva Convention status","Total","Person","0"
"2007M10","Ireland","Geneva Convention status","Total","Person",":"
"2007M10","Greece","Geneva Convention status","Total","Person","15"
"2007M10","Spain","Geneva Convention status","Total","Person","20"
"2007M10","France","Geneva Convention status","Total","Person",":"
"2007M10","Italy","Geneva Convention status","Total","Person",":"
"2007M10","Cyprus","Geneva Convention status","Total","Person","5"
"2007M10","Latvia","Geneva Convention status","Total","Person","0"
"2007M10","Lithuania","Geneva Convention status","Total","Person","0"
"2007M10","Luxembourg","Geneva Convention status","Total","Person","10"
"2007M10","Hungary","Geneva Convention status","Total","Person","10"
"2007M10","Malta","Geneva Convention status","Total","Person","0"
"2007M10","Netherlands","Geneva Convention status","Total","Person",":"
"2007M10","Austria","Geneva Convention status","Total","Person","245"
"2007M10","Poland","Geneva Convention status","Total","Person","10"
"2007M10","Portugal","Geneva Convention status","Total","Person","0"
"2007M10","Romania","Geneva Convention status","Total","Person","15"
"2007M10","Slovenia","Geneva Convention status","Total","Person","0"
"2007M10","Slovakia","Geneva Convention status","Total","Person","5"
"2007M10","Finland","Geneva Convention status","Total","Person","15"
"2007M10","Sweden","Geneva Convention status","Total","Person","100"
"2007M10","United Kingdom","Geneva Convention status","Total","Person",":"
"2007M10","Norway","Geneva Convention status","Total","Person",":"
"2007M11","Belgium","Geneva Convention status","Total","Person","165"
"2007M11","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M11","Czech Republic","Geneva Convention status","Total","Person","15"
"2007M11","Denmark","Geneva Convention status","Total","Person","10"
"2007M11","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","955"
"2007M11","Estonia","Geneva Convention status","Total","Person","0"
"2007M11","Ireland","Geneva Convention status","Total","Person",":"
"2007M11","Greece","Geneva Convention status","Total","Person","5"
"2007M11","Spain","Geneva Convention status","Total","Person",":"
"2007M11","France","Geneva Convention status","Total","Person",":"
"2007M11","Italy","Geneva Convention status","Total","Person",":"
"2007M11","Cyprus","Geneva Convention status","Total","Person","5"
"2007M11","Latvia","Geneva Convention status","Total","Person","0"
"2007M11","Lithuania","Geneva Convention status","Total","Person","0"
"2007M11","Luxembourg","Geneva Convention status","Total","Person","5"
"2007M11","Hungary","Geneva Convention status","Total","Person","45"
"2007M11","Malta","Geneva Convention status","Total","Person","0"
"2007M11","Netherlands","Geneva Convention status","Total","Person",":"
"2007M11","Austria","Geneva Convention status","Total","Person","465"
"2007M11","Poland","Geneva Convention status","Total","Person","5"
"2007M11","Portugal","Geneva Convention status","Total","Person","0"
"2007M11","Romania","Geneva Convention status","Total","Person","15"
"2007M11","Slovenia","Geneva Convention status","Total","Person","0"
"2007M11","Slovakia","Geneva Convention status","Total","Person","0"
"2007M11","Finland","Geneva Convention status","Total","Person","5"
"2007M11","Sweden","Geneva Convention status","Total","Person","120"
"2007M11","United Kingdom","Geneva Convention status","Total","Person",":"
"2007M11","Norway","Geneva Convention status","Total","Person",":"
"2007M12","Belgium","Geneva Convention status","Total","Person","175"
"2007M12","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M12","Czech Republic","Geneva Convention status","Total","Person","5"
"2007M12","Denmark","Geneva Convention status","Total","Person","20"
"2007M12","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","620"
"2007M12","Estonia","Geneva Convention status","Total","Person","0"
"2007M12","Ireland","Geneva Convention status","Total","Person",":"
"2007M12","Greece","Geneva Convention status","Total","Person","50"
"2007M12","Spain","Geneva Convention status","Total","Person","25"
"2007M12","France","Geneva Convention status","Total","Person",":"
"2007M12","Italy","Geneva Convention status","Total","Person",":"
"2007M12","Cyprus","Geneva Convention status","Total","Person","0"
"2007M12","Latvia","Geneva Convention status","Total","Person",":"
"2007M12","Lithuania","Geneva Convention status","Total","Person","0"
"2007M12","Luxembourg","Geneva Convention status","Total","Person","15"
"2007M12","Hungary","Geneva Convention status","Total","Person","25"
"2007M12","Malta","Geneva Convention status","Total","Person","0"
"2007M12","Netherlands","Geneva Convention status","Total","Person",":"
"2007M12","Austria","Geneva Convention status","Total","Person","270"
"2007M12","Poland","Geneva Convention status","Total","Person","10"
"2007M12","Portugal","Geneva Convention status","Total","Person","0"
"2007M12","Romania","Geneva Convention status","Total","Person","20"
"2007M12","Slovenia","Geneva Convention status","Total","Person","0"
"2007M12","Slovakia","Geneva Convention status","Total","Person","0"
"2007M12","Finland","Geneva Convention status","Total","Person","5"
"2007M12","Sweden","Geneva Convention status","Total","Person","110"
"2007M12","United Kingdom","Geneva Convention status","Total","Person",":"
"2007M12","Norway","Geneva Convention status","Total","Person",":"
